,id,joined,kind,link,location,market,name,pitch,raised,size,stage,website
155,12085,Feb ’15,Startup,https://angel.co/company/applift-1,Berlin,Mobile Advertising,AppLift,"
data driven app marketing
","$20,000,000",201-500,Series A,applift.com
156,11930,Jun ’14,Startup,https://angel.co/company/appneta,Vancouver,Networking,AppNeta,"
Proactive end-user performance monitoring for any application, network, or cloud
","$39,800,000",51-200,-,appneta.com
157,13008,Jan ’17,Startup,https://angel.co/company/apponboard,Los Angeles,Mobile,AppOnboard,"
Dream Big. Build Fast. No-Code development software for anyone. 
","$34,000,000",51-200,Seed,apponboard.com
158,3551,Mar ’14,Startup,https://angel.co/company/appscotch,San Francisco,Mobile Advertising,AppScotch,"
""Try-before-install"" app marketing platform 
","$700,000",1-10,Seed,appscotch.com
159,13074,Sep ’14,Startup,https://angel.co/company/appsheet,Seattle,Developer Tools,AppSheet,"
DIY mobile app platform
","$17,015,000",11-50,Series A,appsheet.com
160,7583,Mar ’12,Startup,https://angel.co/company/appsurfer,San Francisco,App Stores,AppSurfer,"
Instant Access to your apps without downloading
","$200,000",1-10,Seed,appsurfer.com
161,3693,Jun ’15,Startup,https://angel.co/company/appu2,Palo Alto,Messaging,AppU2,"
Internet is awesome again!
","$100,000",1-10,,AppU2.com
162,190,Apr ’14,Startup,https://angel.co/company/appzen,San Jose,Finance Technology,AppZen,"
Finance Favors the Bold
","$102,500,000",51-200,Series C,appzen.com
163,2798,Jan ’13,Startup,https://angel.co/company/appear-here,London,Retail Technology,Appear Here,"
Appear Here is the leading marketplace for short-term retail space.
","$21,400,000",11-50,Series B,appearhere.co.uk
164,11949,May ’13,Startup,https://angel.co/company/apperian,Boston,Productivity Software,Apperian,"
The Mobile Application Management (MAM®) company.
","$35,400,000",51-200,,apperian.com
165,13056,Dec ’12,Startup,https://angel.co/company/appetize,Playa Vista,Music,Appetize,"
The most flexible and powerful enterprise point of sale solution.
","$20,000,000",51-200,,appetizeapp.com
166,3689,Jan ’15,Startup,https://angel.co/company/appetizr,New York City,Food and Beverages,Appetizr,"
Discover and share the best food in your city.
","$125,000",1-10,Seed,helloappetizr.com
167,394,Nov ’11,Startup,https://angel.co/company/appington,San Mateo,Mobile Advertising,Appington,"
Pandora like #RichAudioAds for mobile apps
","$1,200,000",1-10,-,appington.com
168,2918,Feb ’14,Startup,https://angel.co/company/appinions-1,New York City,Social Media,Appinions,"
Attention Analytics Platform (SaaS) for B2B Marketers
","$5,600,000",11-50,Series A,appinions.com
169,178,Dec ’12,Startup,https://angel.co/company/applause,San Mateo,Developer Tools,Applause,"
A worldwide community of digital experience experts to help you improve your application
","$115,800,000",201-500,Acquired,applause.com
170,3096,Apr ’12,Startup,https://angel.co/company/applicasa,-,Developer Tools,Applicasa,"
A platform used by game developers to segment their users and create in game promotions
","$1,000,000",1-10,Seed,applicasa.com
171,2646,Feb ’13,Startup,https://angel.co/company/applykit,Manchester,College Recruiting,ApplyKit,"
Match.com for the college search process. 
","$103,000",1-10,-,applykit.com
172,5565,Jun ’14,Startup,https://angel.co/company/appoet,Chicago,Mobile Advertising,Appoet,"
Hyper Local Discoverability Platform CMS
","$20,000",1-10,Seed,infused.today
173,12070,Mar ’12,Startup,https://angel.co/company/apportable,San Francisco,Android,Apportable,"
Objective-C for Android
","$20,010,000",11-50,,apportable.com
174,11937,Mar ’13,Startup,https://angel.co/company/apprenda-1,New York City,Cloud Infrastructure,Apprenda,"
Private PaaS Enablement
","$39,000,000",11-50,Series D,apprenda.com
175,5088,Sep ’13,Startup,https://angel.co/company/apps4pro,Tours,SaaS,Apps4Pro,"
Critical mobile apps
","$200,000",1-10,Seed,apps4pro.com
176,146,Mar ’12,Startup,https://angel.co/company/appsembler,Seattle,Open Source,Appsembler,"
We help trainers and educators deliver better online learning experiences.
","$118,000",11-50,Seed,appsembler.com
177,295,Apr ’11,Startup,https://angel.co/company/appsfire,Paris,Mobile Advertising,Appsfire,"
Appsfire is a global leading discovery and distribution platform for mobile apps.
","$4,600,000",11-50,Series A,appsfire.com
178,11975,Apr ’13,Startup,https://angel.co/company/appthority,San Francisco,Enterprise Security,Appthority,"
Trust Your Apps
","$33,300,000",11-50,Series B,appthority.com
179,3636,Jan ’11,Startup,https://angel.co/company/appticles,United Kingdom,SaaS,Appticles,"
Mobile Web Application Publishing Platform for Content Creators.
","$210,000",1-10,,appticles.com
180,3662,Jun ’12,Startup,https://angel.co/company/apptimate,Lund,Application Platforms,Apptimate,"
Secure Communication for apps and things
","$185,000",1-10,Seed,apptimate.io
181,7025,Aug ’13,Startup,https://angel.co/company/apptimize,San Francisco,Big Data Analytics,Apptimize,"
Accelerate mobile innovation
","$18,400,000",11-50,Acquired,apptimize.com
182,7080,May ’12,Startup,https://angel.co/company/apptopia,Boston,Big Data Analytics,Apptopia,"
Quantcast for Apps. Accurate market intelligence on the global app ecosystem.
","$6,005,000",51-200,Seed,apptopia.com
183,7121,Feb ’13,Startup,https://angel.co/company/appuri,Seattle,SaaS,Appuri,"
Appuri enables businesses to keep their users longer with Proactive Retention Management.
","$2,375,000",11-50,Seed,appuri.com
184,263,Jul ’13,Startup,https://angel.co/company/appvance,Santa Clara,Developer Tools,Appvance.ai,"
AI for software testing and QA. 4M lines. $120B TAM.
","$13,500,000",11-50,Series B,appvance.ai
185,391,Jun ’14,Startup,https://angel.co/company/apropose,Mountain View,Web Design,Apropose,"
Data for designers
","$1,875,000",1-10,Seed,apropose.com
186,11889,Mar ’11,Startup,https://angel.co/company/crittercism,San Francisco,Developer Tools,Apteligent (formerly Crittercism),"
Mobile Application Performance Monitoring
","$48,720,000",51-200,Acquired,apteligent.com
187,2804,Jan ’14,Startup,https://angel.co/company/arangodb,San Francisco,Open Source,ArangoDB,"
the multi-model NoSQL DB
","$19,169,006",51-200,Series A,arangodb.com
188,11925,Aug ’16,Startup,https://angel.co/company/arcadia_io,Burlington,Big Data,Arcadia.io,"
Making healthcare data sing the tune of improved patient health and quality of care.
","$43,000,000",201-500,Series A,arcadiasolutions.com
189,13593,Aug ’12,Startup,https://angel.co/company/arcametrics-systems,Raleigh,Advertising Platforms,Arcametrics Systems,"
Full Custom Audience Targeting that Scales
","$400,000",1-10,Acquired,arcametrics.com
190,4838,Feb ’15,Startup,https://angel.co/company/archilogic,Zurich,Architecture,Archilogic,"
Moving buildings online
","$9,500,000",11-50,Closed,archilogic.com
191,11056,May ’13,Startup,https://angel.co/company/architizer,New York City,Product Search,Architizer,"
The world's largest architecture and design network
","$10,500,000",11-50,Series A,architizer.com
192,5024,Sep ’13,Startup,https://angel.co/company/archively,San Francisco,Social CRM,Archively,"
Archively is the destination for your people research.  
","$297,000",1-10,Seed,archively.com
193,13073,Mar ’12,Startup,https://angel.co/company/arcus,New York City,Developer APIs,Arcus,"
 Arcus is powering the future of payments. 
","$17,100,000",51-200,Series A,arcusfi.com
194,4848,May ’12,Startup,https://angel.co/company/are-you-a-human,Detroit,Advertising Platforms,Are You a Human,"
Replace online annoyances with delightful experiences
","$6,200,000",11-50,Acquired,areyouahuman.com
195,9282,Sep ’11,Startup,https://angel.co/company/argus-insights,Los Gatos,Predictive Analytics,Argus Insights,"
Product Market Fit Analytics Powered By Design Thinking
","$200,000",1-10,Seed,argusinsights.com
196,3268,Oct ’13,Startup,https://angel.co/company/aries-tco-1,Palm Beach Gardens,Small and Medium Businesses,Aries TCO,"
WE HELP YOU GO FROM TECH IDEA TO TECH STARTUP. 
","$360,000",1-10,Series A,ariestco.com
197,996,Apr ’16,Startup,https://angel.co/company/arivale,-,-,Arivale,"
Your scientific path to wellness
","$36,000,000",51-200,Series B,arivale.com
198,12633,Apr ’13,Startup,https://angel.co/company/armortext,Washington DC,Governments,ArmorText,"
Enterprise Mobile Messaging w/ Security, Native Text Backup & Audit Controls
","$3,120,500",1-10,,armortext.co
199,11945,Sep ’16,Startup,https://angel.co/company/armory,San Mateo,Developer Tools,Armory,"
Ship Better Software, Faster
","$38,000,000",11-50,Series B,armory.io
200,12646,Aug ’16,Startup,https://angel.co/company/array-analytics-1,Philadelphia,Health Care Information Technology,Array Analytics,"
Changing the Way Health Systems Think About Strategic Planning
","$3,000,000",11-50,Seed,pivotal.co
201,5133,Aug ’14,Startup,https://angel.co/company/arrive-1,San Francisco,Small and Medium Businesses,Arrive,"
The Zenefits of Commercial Auto Insurance
","$102,000",1-10,Seed,getarrive.com
202,3797,Mar ’11,Startup,https://angel.co/company/artoo,Bengaluru,Small and Medium Businesses,Artoo,"
Intelligent lending platform for Banks to serve Micro Enterprises & Informal Businesses
","$630,000",11-50,Series A,artoo.com
203,147,Apr ’12,Startup,https://angel.co/company/artsly,-,Communities,Artsly,"
Youtube for arts & crafts lessons
","$175,000",1-10,Seed,artsly.co
204,7233,Apr ’12,Startup,https://angel.co/company/asaas,Joinville,Billing,Asaas,"
Cash collection and management for unbanked and underbanked small businesses
","$250,000",11-50,Seed,asaas.com
205,3541,Apr ’12,Startup,https://angel.co/company/askfortask,Dubai,Location Based Services,AskforTask,"
Canada's largest and fastest growing service marketplace. Think Uber for home services.
","$650,000",51-200,Seed,askfortask.com
206,2235,Mar ’13,Startup,https://angel.co/company/asseta,San Francisco,B2B,Asseta,"
eBay for Spare Parts and Capital Equipment (YC S13)
","$1,535,000",1-10,Seed,asseta.com
207,7923,Dec ’14,Startup,https://angel.co/company/assist,San Francisco,Messaging,Assist,"
The automated assistant platform for message and voice. We power the enterprise.
","$5,500,000",11-50,Acquired,assi.st
208,571,Mar ’16,Startup,https://angel.co/company/assistai,London,Productivity Software,Assist,"
AI for Customer Service
","$30,000",1-10,,assist.ai
209,5193,Oct ’13,Startup,https://angel.co/company/assistance-net,Arlington,Professional Services,Assistance.net,"
LinkedIn meets Amazon in the Independnet Professional Marketplace
","$40,000",1-10,Seed,assistance.net
210,13110,Sep ’11,Startup,https://angel.co/company/assured-labor,New York City,,Assured Labor,"
Mobile Recruitment in Emerging Markets
","$13,750,000",11-50,Acquired,assuredlabor.com
211,2215,Jun ’13,Startup,https://angel.co/company/aston-club,Melbourne,Hospitality,Aston Club,"
Pay your bar & restaurant bill with your phone and earn exclusive members only rewards.
","$3,000,000",11-50,Seed,astonclub.com.au
212,3142,Aug ’13,Startup,https://angel.co/company/astra-studio,Chelyabinsk,Mobile Games,Astra Studio,"
","$200,000",11-50,Seed,astrastudio.ru
213,7071,Nov ’15,Startup,https://angel.co/company/astrotechnology,Palo Alto,SaaS,Astro Technology (acquired by Slack),"
Astro has been acquired by Slack! For more information, visit https://www.astro.ai
","$10,000,000",11-50,Series A,getastro.com
214,7198,May ’13,Startup,https://angel.co/company/asuum,Berlin,Technology,Asuum,"
Beautiful Content Monetization
","$730,000",11-50,Seed,asuum.com
215,5284,Nov ’13,Startup,https://angel.co/company/at-peak-resources,New York City,Teenagers,At Peak Resources,"
Digital Health and Wellness
","$500,000",1-10,Seed,atpeaksports.com
216,13369,Sep ’16,Startup,https://angel.co/company/atavium,Minneapolis,Cloud Computing,Atavium,"
Well-funded startup building a business-aware data management platform.
","$8,650,000",11-50,Series A,atavium.com
217,11598,Feb ’15,Startup,https://angel.co/company/athena-network-solutions-llc-athenets,Tempe,Education,Athena Network Solutions LLC (Athenets),"
Virtual hands-on Laboratory for E-Learning
","$200,000",1-10,Seed,athenets.com
218,2678,Dec ’14,Startup,https://angel.co/company/athenasoft,Sunnyvale,Certification Test,Athenasoft,"
Subscription based remote proctored exam delivery system
","$50,000",1-10,Seed,athenasoft.co
219,12473,Oct ’12,Startup,https://angel.co/company/athos,Redwood City,Fitness,Athos,"
Wearable fitness technology.
","$50,700,000",11-50,Seed,liveAthos.com
220,4722,Feb ’15,Startup,https://angel.co/company/hsc-hub,Sydney,Edtech,Atomi,"
Awesome video courses for high school students.
","$1,400,000",11-50,Series A,getatomi.com
221,6915,Aug ’15,Startup,https://angel.co/company/atomite-2,New York City,Advertising Exchanges,Atomite,"
Consent Management Platform (CMP)  for a Post-GDPR World
","$300,000",1-10,Seed,Atomite.net
222,2586,Aug ’13,Startup,https://angel.co/company/atricare,Amersfoort,Educational Games,Atricare,"
e-Learning Solutions for Healthcare.
","$500,000",1-10,Seed,atricare.nl
223,11133,Mar ’14,Startup,https://angel.co/company/attend-com-inc,Boston,Nonprofits,Attend,"
Event management and engagement technology 
","$5,600,000",11-50,Acquired,attend.com
224,510,Jan ’15,Startup,https://angel.co/company/attentive,Boulder,Developer APIs,Attentive,"
Ensure CRM data quality with a fully automated tool. 
","$230,000",11-50,Seed,attentive.us
225,7116,Aug ’11,Startup,https://angel.co/company/attentive-ly,Atlanta,Social Media,Attentive.ly,"
We help companies monitor customers on the social web to deliver personalized marketing.
","$1,975,000",11-50,Acquired,attentive.ly
226,11136,Sep ’13,Startup,https://angel.co/company/atterley-road,London,Fashion,Atterley Road,"
The fashion destination for women 30+ years of age (the adult ASOS) 
","$6,000,000",1-10,Seed,atterleyroad.com
227,2808,May ’15,Startup,https://angel.co/company/attest,London,B2B · SaaS · Mobile · Artificial Intelligence / Machine Learning,Attest,"
We're making consumer research so easy, it becomes second nature.
","$19,300,000",51-200,Series A,askattest.com
228,101,Mar ’12,Startup,https://angel.co/company/atticous,Dallas,,Atticous,"
Your art, your store
","$75,000",1-10,Seed,attico.us
229,2740,Jun ’15,Startup,https://angel.co/company/attivio,Boston,Big Data Analytics,Attivio,"
The Data Dexterity Company
","$59,200,000",51-200,Series A,attivio.com
230,3631,Aug ’14,Startup,https://angel.co/company/audiotrip,Poland,Travel & Tourism,AudioTrip,"
Local stories mobile guide
","$250,000",1-10,Seed,audiotrip.org
231,12459,Jan ’13,Startup,https://angel.co/company/augmedix,San Francisco,Augmented Reality,Augmedix,"
Rehumanizing healthcare using wearable technology
","$63,000,000",51-200,,augmedix.com
232,11903,Nov ’15,Startup,https://angel.co/company/augury,Haifa,Industrial Automation,Augury,"
Machines talk, we listen
","$49,000,000",51-200,Series C,augury.com
233,11360,Oct ’15,Startup,https://angel.co/company/aulaeducation,Remote,Communications Software,Aula,"
Aula is a social learning platform for education. Think of it as a digital campus.
","$4,760,000",51-200,Seed,aula.education
234,12598,Oct ’16,Startup,https://angel.co/company/aunt-bertha,Austin,Insurance,Aunt Bertha,"
Connecting people in need with programs that help them.
","$4,800,000",11-50,Series B,auntbertha.com
235,7662,Jun ’14,Startup,https://angel.co/company/aura-3,Los Angeles,Location Based Services,Aura,"
Location aware sharing & discovery done right.
","$5,000",1-10,,goaura.me
236,2723,Apr ’13,Startup,https://angel.co/company/auth0,Seattle,Identity Management,Auth0,"
The new way to solve identity 
","$86,700,000",201-500,Series C,auth0.com
237,4656,May ’16,Startup,https://angel.co/company/auto-expert,Karachi,Mobile Commerce,Auto Expert,"
Mobile Automotive Service
","$140,000",11-50,Seed,autoexpert.pk
